cobertura_tech,n_techs_match,diff_nivel,diff_anos,tiene_cloud_si_pide,falta_cloud,tiene_docker_si_pide,falta_docker,tiene_sql_si_pide,falta_sql,ingles_ok,llm_match,n_proyectos,anos_experiencia,score_claude,candidato_json,oferta_json
0.5,4,0,1.2,0,1,1,0,0,1,1,0,3,3.5,58,"{""nivel"": ""mid"", ""anos_experiencia"": 3.5, ""stack"": [""CrewAI"", ""LlamaIndex"", ""LangGraph"", ""Celery"", ""Docker"", ""Django"", ""HuggingFace"", ""PyTorch""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.3, ""tecnologias_requeridas"": [""ChromaDB"", ""Django"", ""Redis"", ""CrewAI"", ""LlamaIndex"", ""PostgreSQL"", ""Celery"", ""FastAPI""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": true}"
0.333,2,0,0.5,0,1,0,0,1,0,1,1,2,1.4,65,"{""nivel"": ""junior"", ""anos_experiencia"": 1.4, ""stack"": [""pgvector"", ""LangGraph"", ""LangChain"", ""LlamaIndex"", ""Celery"", ""Redis"", ""NumPy""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 6, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.9, ""tecnologias_requeridas"": [""AutoGen"", ""CrewAI"", ""Celery"", ""pgvector"", ""Haystack"", ""Docker""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": true}"
0.0,0,1,4.8,0,1,0,1,1,0,1,0,4,4.9,52,"{""nivel"": ""mid"", ""anos_experiencia"": 4.9, ""stack"": [""AutoGen"", ""Kubernetes"", ""Redis"", ""Django"", ""Flask"", ""TensorFlow""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.1, ""tecnologias_requeridas"": [""SQLAlchemy"", ""FastAPI"", ""PostgreSQL"", ""RAG""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": true}"
0.333,2,0,1.6,0,0,0,0,0,0,0,0,1,1.7,62,"{""nivel"": ""junior"", ""anos_experiencia"": 1.7, ""stack"": [""AutoGen"", ""RAG"", ""Haystack"", ""Django"", ""Pandas"", ""PyTorch""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.1, ""tecnologias_requeridas"": [""AutoGen"", ""LlamaIndex"", ""LangGraph"", ""Docker"", ""Haystack"", ""CrewAI""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": true}"
0.3,3,1,9.0,0,0,1,0,1,0,1,0,15,10.1,72,"{""nivel"": ""senior"", ""anos_experiencia"": 10.1, ""stack"": [""LangGraph"", ""CrewAI"", ""PostgreSQL"", ""sklearn"", ""NumPy"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 15, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.1, ""tecnologias_requeridas"": [""LangChain"", ""AutoGen"", ""CrewAI"", ""LlamaIndex"", ""Langfuse"", ""LangGraph"", ""PostgreSQL"", ""pgvector"", ""Redis"", ""Celery""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": false}"
0.222,2,-2,-3.9,0,1,0,0,0,1,1,0,1,0.7,15,"{""nivel"": ""junior"", ""anos_experiencia"": 0.7, ""stack"": [""Haystack"", ""ChromaDB"", ""AutoGen"", ""RAG"", ""FastAPI"", ""Django"", ""MongoDB"", ""NumPy"", ""Matplotlib"", ""Pandas""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 4.6, ""tecnologias_requeridas"": [""Redis"", ""Kubernetes"", ""Haystack"", ""Celery"", ""FastAPI"", ""CrewAI"", ""LangGraph"", ""Flask"", ""Docker""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""consultor\u00eda"", ""remoto"": false}"
0.167,1,0,0.8,0,0,0,1,1,0,0,0,4,1.6,42,"{""nivel"": ""junior"", ""anos_experiencia"": 1.6, ""stack"": [""AutoGen"", ""Langfuse"", ""pgvector"", ""CrewAI"", ""Flask"", ""SQLAlchemy"", ""Pandas"", ""HuggingFace"", ""PyTorch""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.8, ""tecnologias_requeridas"": [""ChromaDB"", ""Celery"", ""Docker"", ""Langfuse"", ""RAG"", ""Redis""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.3,3,0,0.3,0,1,1,0,0,0,1,1,4,3.0,52,"{""nivel"": ""mid"", ""anos_experiencia"": 3.0, ""stack"": [""pgvector"", ""LangGraph"", ""Kubernetes"", ""Celery"", ""PostgreSQL""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.7, ""tecnologias_requeridas"": [""LlamaIndex"", ""MongoDB"", ""Kubernetes"", ""PostgreSQL"", ""LangGraph"", ""SQLAlchemy"", ""Flask"", ""ChromaDB"", ""Django"", ""AutoGen""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": true}"
0.25,2,-2,-4.5,1,0,0,1,1,0,1,0,1,0.2,15,"{""nivel"": ""junior"", ""anos_experiencia"": 0.2, ""stack"": [""Docker"", ""SQLAlchemy"", ""Django"", ""Kubernetes"", ""Pandas"", ""NumPy"", ""GCP Cloud Run"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 4.7, ""tecnologias_requeridas"": [""RAG"", ""LangGraph"", ""Langfuse"", ""Celery"", ""Haystack"", ""ChromaDB"", ""SQLAlchemy"", ""Kubernetes""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.111,1,0,0.6,0,1,0,1,1,0,1,1,3,2.3,35,"{""nivel"": ""mid"", ""anos_experiencia"": 2.3, ""stack"": [""LangGraph"", ""PostgreSQL"", ""Flask"", ""Docker"", ""MongoDB"", ""PyTorch"", ""sklearn""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.7, ""tecnologias_requeridas"": [""PostgreSQL"", ""Redis"", ""RAG"", ""SQLAlchemy"", ""pgvector"", ""LlamaIndex"", ""Haystack"", ""LangChain"", ""FastAPI""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.0,0,0,-0.1,1,0,0,0,0,0,0,0,3,0.5,35,"{""nivel"": ""junior"", ""anos_experiencia"": 0.5, ""stack"": [""PostgreSQL"", ""FastAPI"", ""Kubernetes"", ""Celery"", ""NumPy"", ""XGBoost"", ""Pandas"", ""Azure App Service"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.6, ""tecnologias_requeridas"": [""AutoGen"", ""ChromaDB"", ""LlamaIndex"", ""Flask""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": true}"
0.4,2,1,8.6,1,0,0,0,0,0,0,1,10,10.7,87,"{""nivel"": ""senior"", ""anos_experiencia"": 10.7, ""stack"": [""LlamaIndex"", ""LangGraph"", ""Flask"", ""Matplotlib"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 10, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.1, ""tecnologias_requeridas"": [""RAG"", ""ChromaDB"", ""SQLAlchemy"", ""Flask"", ""LlamaIndex""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": true}"
0.5,5,1,8.9,0,1,1,0,1,0,1,0,8,11.5,72,"{""nivel"": ""senior"", ""anos_experiencia"": 11.5, ""stack"": [""Haystack"", ""LangGraph"", ""LlamaIndex"", ""CrewAI"", ""Kubernetes"", ""SQLAlchemy"", ""Matplotlib"", ""Pandas""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 8, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.6, ""tecnologias_requeridas"": [""LangGraph"", ""Haystack"", ""Celery"", ""Kubernetes"", ""SQLAlchemy"", ""LangChain"", ""pgvector"", ""Docker"", ""Redis"", ""LlamaIndex""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": true}"
0.25,1,1,1.4,1,0,0,1,0,1,0,0,3,2.2,62,"{""nivel"": ""mid"", ""anos_experiencia"": 2.2, ""stack"": [""LlamaIndex"", ""MongoDB"", ""Flask"", ""Celery"", ""XGBoost"", ""Azure Functions""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.8, ""tecnologias_requeridas"": [""LangGraph"", ""RAG"", ""LlamaIndex"", ""Django""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""fintech"", ""remoto"": false}"
0.333,3,1,3.8,0,0,0,0,0,0,0,0,9,5.2,52,"{""nivel"": ""senior"", ""anos_experiencia"": 5.2, ""stack"": [""ChromaDB"", ""LangChain"", ""RAG"", ""LlamaIndex"", ""SQLAlchemy"", ""Kubernetes"", ""Pandas""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 9, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.4, ""tecnologias_requeridas"": [""RAG"", ""ChromaDB"", ""FastAPI"", ""Celery"", ""AutoGen"", ""LangGraph"", ""Flask"", ""LangChain"", ""PostgreSQL""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": false}"
0.364,4,-2,-3.5,0,0,0,0,0,0,1,0,2,0.0,15,"{""nivel"": ""junior"", ""anos_experiencia"": 0.0, ""stack"": [""Haystack"", ""pgvector"", ""PostgreSQL"", ""Django"", ""FastAPI"", ""Kubernetes"", ""NumPy""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 3.5, ""tecnologias_requeridas"": [""LangGraph"", ""LlamaIndex"", ""PostgreSQL"", ""Celery"", ""Haystack"", ""Langfuse"", ""CrewAI"", ""Kubernetes"", ""Redis"", ""pgvector"", ""RAG""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.0,0,1,2.5,0,1,0,0,1,0,0,0,3,2.7,35,"{""nivel"": ""mid"", ""anos_experiencia"": 2.7, ""stack"": [""Kubernetes"", ""Django"", ""PyTorch""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.2, ""tecnologias_requeridas"": [""Redis"", ""SQLAlchemy"", ""LangChain""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": true}"
0.455,5,-2,-3.4,0,0,0,1,0,1,0,1,2,0.2,18,"{""nivel"": ""junior"", ""anos_experiencia"": 0.2, ""stack"": [""Langfuse"", ""Haystack"", ""LangGraph"", ""LlamaIndex"", ""FastAPI"", ""Celery"", ""Docker"", ""PostgreSQL"", ""HuggingFace"", ""XGBoost"", ""Pandas"", ""AWS EC2""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 3.6, ""tecnologias_requeridas"": [""SQLAlchemy"", ""LangChain"", ""LlamaIndex"", ""MongoDB"", ""CrewAI"", ""Haystack"", ""LangGraph"", ""Flask"", ""Langfuse"", ""AutoGen"", ""Docker""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": true}"
0.167,1,-1,0.4,0,1,0,1,0,0,0,0,2,1.8,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.8, ""stack"": [""Haystack"", ""ChromaDB"", ""PostgreSQL"", ""sklearn"", ""NumPy"", ""Pandas""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.4, ""tecnologias_requeridas"": [""AutoGen"", ""pgvector"", ""PostgreSQL"", ""LangChain"", ""RAG"", ""Django""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": true}"
0.667,6,0,0.6,0,0,0,0,0,1,0,1,3,3.1,72,"{""nivel"": ""mid"", ""anos_experiencia"": 3.1, ""stack"": [""Haystack"", ""LangChain"", ""RAG"", ""ChromaDB"", ""Kubernetes"", ""Celery"", ""PostgreSQL"", ""FastAPI"", ""Matplotlib"", ""PyTorch"", ""NumPy""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 6, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.5, ""tecnologias_requeridas"": [""Kubernetes"", ""FastAPI"", ""LangChain"", ""PostgreSQL"", ""LangGraph"", ""Redis"", ""MongoDB"", ""ChromaDB"", ""Haystack""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.3,3,-1,-2.0,0,1,0,0,0,1,0,0,1,0.1,18,"{""nivel"": ""junior"", ""anos_experiencia"": 0.1, ""stack"": [""LlamaIndex"", ""Haystack"", ""pgvector"", ""Redis"", ""Django"", ""XGBoost""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.1, ""tecnologias_requeridas"": [""MongoDB"", ""PostgreSQL"", ""SQLAlchemy"", ""LlamaIndex"", ""Kubernetes"", ""RAG"", ""Redis"", ""Docker"", ""pgvector"", ""Flask""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.333,2,0,0.1,1,0,1,0,0,1,0,1,4,0.2,45,"{""nivel"": ""junior"", ""anos_experiencia"": 0.2, ""stack"": [""LlamaIndex"", ""pgvector"", ""LangChain"", ""Django"", ""FastAPI"", ""TensorFlow"", ""HuggingFace"", ""GCP Cloud Run"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 2, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.1, ""tecnologias_requeridas"": [""CrewAI"", ""Haystack"", ""FastAPI"", ""LangGraph"", ""LlamaIndex"", ""PostgreSQL""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": true}"
0.222,2,-1,-0.9,0,1,0,0,0,0,1,0,3,1.2,18,"{""nivel"": ""junior"", ""anos_experiencia"": 1.2, ""stack"": [""CrewAI"", ""MongoDB""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.1, ""tecnologias_requeridas"": [""Kubernetes"", ""LlamaIndex"", ""LangGraph"", ""pgvector"", ""MongoDB"", ""PostgreSQL"", ""CrewAI"", ""LangChain"", ""Redis""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": true}"
0.0,0,0,0.2,1,0,0,0,1,0,1,0,7,2.1,35,"{""nivel"": ""mid"", ""anos_experiencia"": 2.1, ""stack"": [""FastAPI"", ""AWS Lambda"", ""Azure Functions""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.9, ""tecnologias_requeridas"": [""LangChain"", ""Django"", ""Flask"", ""Kubernetes"", ""LangGraph"", ""RAG"", ""AutoGen""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""startup"", ""remoto"": true}"
0.125,1,-1,-2.1,0,1,0,0,0,1,1,0,3,4.3,28,"{""nivel"": ""mid"", ""anos_experiencia"": 4.3, ""stack"": [""Haystack"", ""Docker""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 6.4, ""tecnologias_requeridas"": [""Langfuse"", ""Flask"", ""pgvector"", ""SQLAlchemy"", ""Django"", ""Haystack"", ""LangGraph"", ""MongoDB""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""startup"", ""remoto"": true}"
0.0,0,-1,0.3,1,0,0,0,1,0,1,1,4,1.9,35,"{""nivel"": ""junior"", ""anos_experiencia"": 1.9, ""stack"": [""CrewAI"", ""LangGraph"", ""Docker"", ""Celery"", ""Matplotlib"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.6, ""tecnologias_requeridas"": [""Kubernetes"", ""AutoGen"", ""Redis"", ""Haystack"", ""LlamaIndex"", ""Langfuse"", ""Django"", ""Flask"", ""ChromaDB"", ""SQLAlchemy""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": false}"
0.0,0,-1,0.2,0,0,0,0,1,0,1,0,1,1.7,35,"{""nivel"": ""junior"", ""anos_experiencia"": 1.7, ""stack"": [""LangChain"", ""Kubernetes"", ""PyTorch"", ""Azure App Service"", ""AWS S3""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 1, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.5, ""tecnologias_requeridas"": [""Haystack"", ""FastAPI"", ""RAG"", ""Redis"", ""CrewAI"", ""LlamaIndex"", ""SQLAlchemy"", ""MongoDB"", ""PostgreSQL""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": false}"
0.2,1,-1,-1.8,0,1,1,0,1,0,1,0,3,1.2,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.2, ""stack"": [""MongoDB"", ""Docker"", ""Django"", ""Celery"", ""Pandas"", ""TensorFlow""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 3.0, ""tecnologias_requeridas"": [""Celery"", ""RAG"", ""Langfuse"", ""SQLAlchemy"", ""Redis""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": false}"
0.133,2,-1,-4.2,0,0,1,0,0,1,0,0,5,2.2,18,"{""nivel"": ""mid"", ""anos_experiencia"": 2.2, ""stack"": [""pgvector"", ""AutoGen"", ""Flask"", ""Matplotlib"", ""PyTorch"", ""NumPy""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 5, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 6.4, ""tecnologias_requeridas"": [""LangChain"", ""Docker"", ""Langfuse"", ""Redis"", ""ChromaDB"", ""LangGraph"", ""LlamaIndex"", ""FastAPI"", ""Haystack"", ""MongoDB"", ""Flask"", ""pgvector"", ""SQLAlchemy"", ""CrewAI"", ""Kubernetes""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": false}"
0.167,1,1,3.3,1,0,1,0,0,1,0,0,4,4.3,45,"{""nivel"": ""mid"", ""anos_experiencia"": 4.3, ""stack"": [""RAG"", ""AutoGen"", ""Haystack"", ""LlamaIndex"", ""Kubernetes"", ""Docker"", ""TensorFlow"", ""XGBoost"", ""AWS EC2"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 1.0, ""tecnologias_requeridas"": [""Flask"", ""ChromaDB"", ""LangChain"", ""Celery"", ""LangGraph"", ""Docker""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": true}"
